SPDRS&P500ETFTrust,Last:383.595,Change:6.93
"Date:March5,2021,9:44PMEST",Bid:383.93,Ask:383.97,Size:19*2,"Volume:152,039,624"
ExpirationDate,Calls,LastSale,Net,Bid,Ask,Volume,IV,Delta,Gamma,OpenInterest,Strike,Puts,LastSale,Net,Bid,Ask,Volume,IV,Delta,Gamma,OpenInterest
FriMar182022,SPY220318C00265000,130.88,0,121.58,124.76,0,0.3417,0.8733,0.0014,515,265.00,SPY220318P00265000,7.89,0,6.92,8.75,0,0.3327,-0.1088,0.0014,367
FriMar182022,SPY220318C00270000,122.7,0,117.22,120.31,0,0.3346,0.8662,0.0015,237,270.00,SPY220318P00270000,9.8,-0.2,8.36,9.35,5,0.3277,-0.1169,0.0015,3590
FriMar182022,SPY220318C00275000,109.57,1.16,112.69,115.88,6,0.3289,0.8578,0.0016,2176,275.00,SPY220318P00275000,9.23,-1.495,8.99,9.47,2,0.3226,-0.1255,0.0016,1388
FriMar182022,SPY220318C00280000,107.86,0,108.31,111.49,0,0.3225,0.8495,0.0017,910,280.00,SPY220318P00280000,10.05,-1.44,9.66,10.85,1787,0.3177,-0.1345,0.0017,3477
FriMar182022,SPY220318C00285000,107.31,0,103.98,107.17,0,0.3169,0.8403,0.0018,41,285.00,SPY220318P00285000,10.83,0,10.37,10.86,0,0.3129,-0.1442,0.0019,1144
FriMar182022,SPY220318C00290000,98.27,0,99.69,102.88,0,0.3115,0.8304,0.002,56,290.00,SPY220318P00290000,12.26,-0.895,10.28,11.62,5,0.3081,-0.1543,0.002,1016
FriMar182022,SPY220318C00295000,102.26,0,95.44,98.63,0,0.3064,0.8198,0.0021,239,295.00,SPY220318P00295000,11.8,-2.26,11.92,13.21,1,0.3032,-0.165,0.0021,360
FriMar182022,SPY220318C00300000,91.56,4.185,91.24,94.43,7,0.3015,0.8086,0.0022,545,300.00,SPY220318P00300000,13.18,-1.83,12.76,14.05,6,0.2984,-0.1763,0.0022,748
FriMar182022,SPY220318C00305000,83,0,87.12,90.3,0,0.2966,0.7968,0.0023,273,305.00,SPY220318P00305000,15.2,-0.815,12.83,14.94,1,0.2938,-0.1883,0.0023,1757
FriMar182022,SPY220318C00310000,81,1.605,83.01,86.2,4,0.2918,0.7843,0.0025,89,310.00,SPY220318P00310000,15.52,-1.555,13.77,15.89,36,0.2891,-0.2009,0.0025,781
FriMar182022,SPY220318C00315000,89.72,0,78.96,82.16,0,0.287,0.7712,0.0026,91,315.00,SPY220318P00315000,18.17,-0.01,14.77,16.88,2,0.2842,-0.214,0.0026,492
FriMar182022,SPY220318C00320000,72.4,0.665,74.99,78.18,3,0.2827,0.7572,0.0027,1974,320.00,SPY220318P00320000,16.53,-2.815,15.81,17.92,9,0.2794,-0.2278,0.0028,1528
FriMar182022,SPY220318C00325000,69.45,1.52,71.05,74.24,1,0.2778,0.7428,0.0029,252,325.00,SPY220318P00325000,17.71,-2.85,16.91,19.02,255,0.2746,-0.2423,0.0029,863
FriMar182022,SPY220318C00330000,65.51,0,67.7,69.86,0,0.2736,0.7274,0.003,117,330.00,SPY220318P00330000,19.11,-2.725,18.86,20.17,13,0.2697,-0.2575,0.003,5746
FriMar182022,SPY220318C00335000,59.74,-0.74,63.9,66.06,6,0.2687,0.7116,0.0032,890,335.00,SPY220318P00335000,23.02,-0.15,19.27,21.38,7,0.2648,-0.2735,0.0032,832
FriMar182022,SPY220318C00340000,55,0,60.13,62.29,0,0.2637,0.695,0.0033,726,340.00,SPY220318P00340000,24.7,0.14,20.54,22.64,5,0.2599,-0.2902,0.0034,1097
FriMar182022,SPY220318C00345000,52.62,0,56.42,58.59,0,0.2588,0.6777,0.0035,325,345.00,SPY220318P00345000,23.63,0,21.87,23.97,0,0.2548,-0.3077,0.0035,417
FriMar182022,SPY220318C00350000,53.28,3.475,52.86,54.96,4,0.2539,0.6595,0.0036,560,350.00,SPY220318P00350000,24.02,-3.53,24.2,25.36,42,0.2498,-0.326,0.0037,6537
FriMar182022,SPY220318C00355000,45.29,-1.115,49.3,51.41,18,0.2489,0.6405,0.0038,311,355.00,SPY220318P00355000,25.79,-3.37,25.49,26.92,4,0.2446,-0.3452,0.0038,2069
FriMar182022,SPY220318C00360000,44.45,1.39,45.74,47.93,6,0.2437,0.6207,0.0039,329,360.00,SPY220318P00360000,27.07,-3.77,27.02,28.46,265,0.2395,-0.3652,0.004,1519
FriMar182022,SPY220318C00365000,43.63,3.82,42.35,44.53,46,0.2386,0.6,0.0041,600,365.00,SPY220318P00365000,32.66,0.045,27.9,30.08,5,0.2343,-0.3863,0.0041,5080
FriMar182022,SPY220318C00370000,38,1.345,39.03,41.22,9,0.2333,0.5785,0.0042,1630,370.00,SPY220318P00370000,30.75,-3.72,30.33,31.79,7,0.2291,-0.4082,0.0043,2807
FriMar182022,SPY220318C00375000,33.45,-0.14,35.82,38.01,2,0.2282,0.556,0.0044,1439,375.00,SPY220318P00375000,35,-1.425,32.12,33.6,1,0.2239,-0.4311,0.0044,1441
FriMar182022,SPY220318C00380000,33.81,3.18,32.74,34.3,210,0.2228,0.5326,0.0045,1262,380.00,SPY220318P00380000,33.57,-4.9,33.98,35.47,457,0.2185,-0.455,0.0046,904
FriMar182022,SPY220318C00385000,30.16,2.39,29.65,31.84,98,0.2175,0.5082,0.0046,1307,385.00,SPY220318P00385000,40.53,-0.105,35.28,37.47,46,0.2131,-0.4798,0.0047,619
FriMar182022,SPY220318C00390000,27.49,2.455,26.9,28.93,210,0.2121,0.4828,0.0048,3298,390.00,SPY220318P00390000,37.81,-5.1,37.4,39.57,151,0.2078,-0.5057,0.0048,473
FriMar182022,SPY220318C00395000,24.96,2.53,24.64,26.16,38,0.207,0.4567,0.0048,548,395.00,SPY220318P00395000,39.26,0,39.64,41.8,0,0.2026,-0.5323,0.005,39
FriMar182022,SPY220318C00400000,22.23,2.245,21.35,23.53,61,0.202,0.43,0.0049,1324,400.00,SPY220318P00400000,49,0,42.03,44.2,0,0.1975,-0.5597,0.005,36
FriMar182022,SPY220318C00405000,20.1,2.395,18.89,20.37,23,0.1972,0.4027,0.005,3513,405.00,SPY220318P00405000,45.22,0,44.59,46.75,0,0.1926,-0.5878,0.0051,6
FriMar182022,SPY220318C00410000,16.87,1.255,16.69,18.8,18,0.1928,0.3752,0.005,1302,410.00,SPY220318P00410000,46.81,0,47.33,49.48,0,0.1881,-0.6159,0.0051,6
FriMar182022,SPY220318C00415000,12.65,-1.07,14.61,16.73,189,0.1888,0.3478,0.005,378,415.00,SPY220318P00415000,51.91,0,50.27,52.4,0,0.184,-0.6441,0.0051,1
FriMar182022,SPY220318C00420000,13.95,1.93,12.71,14.84,7,0.185,0.3207,0.0049,3323,420.00,SPY220318P00420000,60.43,0,53.4,55.53,0,0.1802,-0.6719,0.005,2016
FriMar182022,SPY220318C00425000,12.2,1.785,11.01,13.15,9,0.1818,0.2944,0.0048,1408,425.00,SPY220318P00425000,58.5,0,56.71,58.84,0,0.1768,-0.699,0.0049,8
FriMar182022,SPY220318C00430000,10.05,0.975,9.54,11.63,36,0.1789,0.269,0.0047,4032,430.00,SPY220318P00430000,70.5,0,59.71,62.89,0,0.1736,-0.7252,0.0048,3003
FriMar182022,SPY220318C00435000,8.85,0.94,8.36,10.32,1,0.1768,0.2454,0.0045,161,435.00,SPY220318P00435000,62.09,0,63.4,66.57,0,0.171,-0.75,0.0046,4
FriMar182022,SPY220318C00440000,7,0.1,7.31,9.16,2,0.1749,0.223,0.0043,6420,440.00,SPY220318P00440000,65.69,0,67.25,70.42,0,0.1686,-0.7735,0.0044,12
FriMar182022,SPY220318C00445000,5.73,-0.3,6.34,8.17,30,0.1733,0.202,0.0041,6835,445.00,SPY220318P00445000,68.88,0,71.25,74.42,0,0.1666,-0.7954,0.0042,1
FriMar182022,SPY220318C00450000,6.35,0.96,5.49,7.3,51,0.1721,0.1828,0.0039,21153,450.00,SPY220318P00450000,72.5,0,75.39,78.53,0,0.1645,-0.8164,0.0039,1
FriMar182022,SPY220318C00455000,4.96,0.325,4.74,6.53,10,0.1713,0.1653,0.0037,14432,455.00,SPY220318P00455000,0,0,79.61,82.76,0,0.1634,-0.8344,0.0037,0
FriMar182022,SPY220318C00460000,4.71,0.595,4.57,5.85,1,0.1705,0.1489,0.0035,5755,460.00,SPY220318P00460000,84.03,0,83.93,87.02,0,0.1619,-0.8517,0.0034,1
FriMar182022,SPY220318C00465000,4.5,0,3.99,5.26,0,0.1699,0.1341,0.0032,465,465.00,SPY220318P00465000,84.36,0,88.34,91.48,0,0.1604,-0.8679,0.0032,1
FriMar182022,SPY220318C00470000,3.43,0.275,3.48,4.74,3,0.1694,0.1205,0.003,6315,470.00,SPY220318P00470000,92.72,0,92.81,95.92,0,0.1609,-0.8795,0.0029,1
FriMar182022,SPY220318C00475000,2.87,0.11,3.04,4.3,2,0.1691,0.1082,0.0028,1770,475.00,SPY220318P00475000,0,0,97.34,100.49,0,0.1596,-0.8931,0.0027,0
FriMar182022,SPY220318C00480000,2.3,-0.125,2.23,3.9,1,0.1689,0.0971,0.0026,2364,480.00,SPY220318P00480000,0,0,101.93,105.07,0,0.158,-0.9056,0.0024,0
FriMar182022,SPY220318C00485000,2.64,0,2.3,3.55,0,0.1687,0.0868,0.0024,29,485.00,SPY220318P00485000,0,0,106.57,109.68,0,0.1567,-0.9166,0.0022,0
FriMar182022,SPY220318C00490000,2.06,0.185,2,3.25,2,0.1686,0.0777,0.0022,37,490.00,SPY220318P00490000,0,0,111.25,114.39,0,0.1551,-0.9269,0.002,0
FriMar182022,SPY220318C00495000,1.62,-0.03,1.81,1.98,1,0.1686,0.0694,0.002,45,495.00,SPY220318P00495000,0,0,115.96,119.04,0,0.1531,-0.9366,0.0017,0
FriMar182022,SPY220318C00500000,1.72,0.275,1.57,1.74,37,0.1684,0.0618,0.0018,1629,500.00,SPY220318P00500000,115.47,0,120.7,123.81,0,0.1509,-0.9453,0.0015,12
FriMar182022,SPY220318C00505000,1.37,0.095,1.37,1.54,1,0.1686,0.0553,0.0017,105,505.00,SPY220318P00505000,0,0,125.48,128.59,0,0.1481,-0.9535,0.0013,0
FriMar182022,SPY220318C00510000,1.77,0,1.2,1.37,0,0.169,0.0495,0.0015,40,510.00,SPY220318P00510000,0,0,130.28,133.36,0,0.1459,-0.96,0.0011,0
FriMar182022,SPY220318C00515000,0.98,0,1.05,1.22,0,0.1693,0.0442,0.0014,325,515.00,SPY220318P00515000,0,0,135.11,138.23,0,0.1401,-0.9682,0.0008,0
FriMar182022,SPY220318C00520000,0.9,0.015,0.92,1.08,3,0.1695,0.0395,0.0013,56,520.00,SPY220318P00520000,0,0,139.95,143.06,0,0.1331,-0.9751,0.0006,0
FriMar182022,SPY220318C00525000,1.11,0,0.8,0.97,0,0.1701,0.0356,0.0012,23,525.00,SPY220318P00525000,0,0,144.81,147.91,0,0.12,-0.9821,0.0003,0
FriMar182022,SPY220318C00530000,0.66,-0.035,0.7,0.86,2,0.1705,0.0318,0.0011,225,530.00,SPY220318P00530000,0,0,149.68,152.79,0,0,-0.9763,0.0005,0
FriMar182022,SPY220318C00535000,0.56,-0.06,0.61,0.78,18,0.171,0.0286,0.001,118,535.00,SPY220318P00535000,0,0,154.58,157.68,0,0,-0.9812,0.0003,0
FriMar182022,SPY220318C00540000,0.58,0,0.54,0.7,0,0.1715,0.0256,0.0009,76,540.00,SPY220318P00540000,0,0,159.47,162.61,0,0,-0.9688,0.0007,0
FriMar182022,SPY220318C00545000,0.47,-0.03,0.47,0.63,2,0.1722,0.0231,0.0008,32,545.00,SPY220318P00545000,0,0,164.37,167.49,0,0,-0.9721,0.0006,0
FriMar182022,SPY220318C00550000,0.45,0,0.41,0.57,23,0.1731,0.021,0.0007,166,550.00,SPY220318P00550000,0,0,169.29,172.39,0,0,-0.9704,0.0007,0
FriMar182022,SPY220318C00555000,0.46,0,0.37,0.52,0,0.1736,0.0188,0.0007,129,555.00,SPY220318P00555000,0,0,174.21,177.3,0,0,-0.9792,0.0004,0
FriMar182022,SPY220318C00560000,0.43,0,0.32,0.47,0,0.1743,0.017,0.0006,56,560.00,SPY220318P00560000,0,0,179.13,182.17,0,0,-0.9776,0.0004,0
FriMar182022,SPY220318C00565000,0.42,0,0.29,0.43,0,0.1755,0.0156,0.0006,109,565.00,SPY220318P00565000,0,0,184.04,187.1,0,0,-1,0.0001,0
FriMar182022,SPY220318C00570000,0.3,0,0.25,0.39,2,0.1763,0.0142,0.0005,87,570.00,SPY220318P00570000,0,0,189,192.04,0,0,-0.9831,0.0002,0
FriMar182022,SPY220318C00575000,0.3,0.03,0.23,0.36,3,0.1772,0.0129,0.0005,170,575.00,SPY220318P00575000,0,0,193.95,196.98,0,0,-0.9859,0.0001,0
FriMar182022,SPY220318C00580000,0.29,0.04,0.21,0.32,11,0.1779,0.0117,0.0004,26,580.00,SPY220318P00580000,0,0,198.89,201.93,0,0,-0.9865,0.0001,0
FriMar182022,SPY220318C00585000,0.24,0,0.19,0.3,0,0.1792,0.0108,0.0004,111,585.00,SPY220318P00585000,0,0,203.84,206.87,0,0,-1,0.0001,0
FriMar182022,SPY220318C00590000,0.25,0,0.17,0.28,0,0.1798,0.0098,0.0004,17,590.00,SPY220318P00590000,0,0,208.76,211.82,0,0,-0.9873,0.0001,0
FriJun172022,SPY220617C00100000,0,0,282.27,285.29,0,1.2924,0.9359,0.0002,0,100.00,SPY220617P00100000,0.73,-0.05,0.63,0.72,2,0.5491,-0.007,0.0001,313
FriJun172022,SPY220617C00105000,0,0,276,281,0,1.2107,0.9338,0.0002,0,105.00,SPY220617P00105000,0.88,0,0.7,0.8,0,0.5385,-0.0079,0.0001,34
FriJun172022,SPY220617C00110000,0,0,272.27,275.3,0,1.1369,0.9319,0.0002,0,110.00,SPY220617P00110000,0.76,0,0.78,0.88,0,0.5277,-0.0089,0.0001,3345
FriJun172022,SPY220617C00115000,0,0,267.28,270.31,0,1.0698,0.9303,0.0002,0,115.00,SPY220617P00115000,0.95,0,0.87,0.97,0,0.5178,-0.0099,0.0001,127
FriJun172022,SPY220617C00120000,0,0,262.29,265.31,0,1.0086,0.929,0.0003,0,120.00,SPY220617P00120000,1.07,0,0.97,1.06,0,0.5076,-0.011,0.0001,11
FriJun172022,SPY220617C00125000,0,0,256,261,0,0.9516,0.9278,0.0003,0,125.00,SPY220617P00125000,1.01,0,1.04,1.19,0,0.4985,-0.0122,0.0001,11
FriJun172022,SPY220617C00130000,0,0,252.24,255.31,0,0.8992,0.9269,0.0003,0,130.00,SPY220617P00130000,1.44,0,1.15,1.3,0,0.4895,-0.0136,0.0002,82
FriJun172022,SPY220617C00135000,0,0,247.25,250.32,0,0.851,0.926,0.0003,0,135.00,SPY220617P00135000,1.42,0,1.26,1.42,0,0.4805,-0.015,0.0002,19
FriJun172022,SPY220617C00140000,0,0,242.27,245.34,0,0.8065,0.9253,0.0003,0,140.00,SPY220617P00140000,1.4,0,1.39,1.55,0,0.4723,-0.0165,0.0002,13
FriJun172022,SPY220617C00145000,0,0,236,241,0,0.7642,0.9248,0.0004,0,145.00,SPY220617P00145000,1.56,0,1.52,1.69,0,0.4642,-0.0182,0.0002,35
FriJun172022,SPY220617C00150000,0,0,232.23,235.33,0,0.7253,0.9244,0.0004,0,150.00,SPY220617P00150000,1.87,0,1.66,1.84,0,0.4563,-0.0199,0.0002,3237
FriJun172022,SPY220617C00155000,0,0,227.26,230.34,0,0.689,0.924,0.0004,0,155.00,SPY220617P00155000,2.07,0,1.81,2,0,0.4486,-0.0219,0.0003,30
FriJun172022,SPY220617C00160000,0,0,222.29,225.37,0,0.6554,0.9236,0.0004,4,160.00,SPY220617P00160000,2.44,0,1.98,2.17,0,0.4414,-0.024,0.0003,3032
FriJun172022,SPY220617C00165000,219.05,0,216,221,0,0.6227,0.9235,0.0005,1,165.00,SPY220617P00165000,2.11,0,2.15,2.35,0,0.434,-0.0262,0.0003,37
FriJun172022,SPY220617C00170000,0,0,212.27,215.38,0,0.5948,0.9228,0.0005,0,170.00,SPY220617P00170000,2.61,0,2.34,2.55,0,0.427,-0.0285,0.0004,81
FriJun172022,SPY220617C00175000,0,0,207.33,210.41,0,0.5653,0.9228,0.0005,0,175.00,SPY220617P00175000,2.9,-0.175,2.54,2.76,80,0.4202,-0.0311,0.0004,109
FriJun172022,SPY220617C00180000,0,0,202.32,205.47,0,0.5395,0.9224,0.0005,0,180.00,SPY220617P00180000,2.82,0,2.76,2.98,0,0.4136,-0.0338,0.0004,106
FriJun172022,SPY220617C00185000,0,0,197.44,200.52,0,0.5151,0.9221,0.0006,0,185.00,SPY220617P00185000,3.35,0,2.99,3.21,0,0.4071,-0.0368,0.0005,151
FriJun172022,SPY220617C00190000,0,0,192.54,195.62,0,0.493,0.9214,0.0006,0,190.00,SPY220617P00190000,3.3,-0.68,3.24,3.47,46,0.401,-0.04,0.0005,3860
FriJun172022,SPY220617C00195000,0,0,187.6,190.76,0,0.4748,0.92,0.0006,0,195.00,SPY220617P00195000,0,0,3.51,3.74,0,0.3946,-0.0433,0.0005,2
FriJun172022,SPY220617C00200000,180.5,0,182.78,185.93,0,0.455,0.9191,0.0006,2,200.00,SPY220617P00200000,4.5,-0.035,3.8,4.03,13,0.3886,-0.0469,0.0006,3567
FriJun172022,SPY220617C00205000,0,0,177.96,181.11,0,0.438,0.9177,0.0007,1,205.00,SPY220617P00205000,4.35,0,4.1,4.34,0,0.3828,-0.0507,0.0006,4
FriJun172022,SPY220617C00210000,0,0,173.16,176.31,0,0.424,0.9154,0.0007,0,210.00,SPY220617P00210000,5,0,4.29,4.81,0,0.377,-0.0548,0.0007,532
FriJun172022,SPY220617C00215000,165.66,0,168.41,171.56,0,0.4083,0.9137,0.0008,10,215.00,SPY220617P00215000,5.3,-0.36,3.81,5.16,5,0.3714,-0.0591,0.0007,121
FriJun172022,SPY220617C00220000,161.26,0,163.75,166.85,0,0.3958,0.9109,0.0008,3,220.00,SPY220617P00220000,5.2,0,5.01,5.54,0,0.366,-0.0638,0.0008,104
FriJun172022,SPY220617C00225000,149.33,0,158.99,162.14,0,0.384,0.9079,0.0009,10,225.00,SPY220617P00225000,6.35,-0.2,4.59,6.74,1,0.3606,-0.0687,0.0008,36
FriJun172022,SPY220617C00230000,139.7,0,154.31,157.47,0,0.3748,0.9038,0.0009,12,230.00,SPY220617P00230000,6.45,0,5.83,6.37,0,0.3554,-0.074,0.0009,114
FriJun172022,SPY220617C00235000,0,0,149.76,152.84,0,0.3641,0.9002,0.001,0,235.00,SPY220617P00235000,6.66,0,5.47,7.62,0,0.3504,-0.0797,0.001,396
FriJun172022,SPY220617C00240000,154.57,0,145.1,148.26,0,0.3566,0.8951,0.001,80,240.00,SPY220617P00240000,8.09,0,5.96,7.32,0,0.3454,-0.0856,0.001,383
FriJun172022,SPY220617C00245000,146.33,0,140.5,143.68,0,0.3483,0.8901,0.0011,2,245.00,SPY220617P00245000,8.52,0,6.48,7.84,0,0.3406,-0.092,0.0011,57
FriJun172022,SPY220617C00250000,143.24,0,135.97,139.16,0,0.3406,0.8846,0.0012,18,250.00,SPY220617P00250000,9.35,0,8,9.17,0,0.3368,-0.0992,0.0012,3660
FriJun172022,SPY220617C00255000,0,0,131.5,134.68,0,0.3345,0.8782,0.0013,13,255.00,SPY220617P00255000,8.51,0,7.61,9.76,0,0.3312,-0.1058,0.0013,227
FriJun172022,SPY220617C00260000,113.92,0,127.06,130.24,0,0.3284,0.8714,0.0013,20,260.00,SPY220617P00260000,9.7,0,8.24,10.38,0,0.3265,-0.1133,0.0013,923
FriJun172022,SPY220617C00265000,129.43,0,122.63,125.81,0,0.3224,0.8641,0.0014,4,265.00,SPY220617P00265000,10.93,0,8.9,11.03,0,0.322,-0.1212,0.0014,264
FriJun172022,SPY220617C00270000,124.53,0,118.27,121.46,0,0.317,0.8562,0.0015,21,270.00,SPY220617P00270000,11.68,-0.565,10.4,11.73,20,0.3176,-0.1296,0.0015,1539
FriJun172022,SPY220617C00275000,100.8,0,114.06,117.15,0,0.3119,0.8478,0.0016,13,275.00,SPY220617P00275000,13.2,0,11.14,12.47,0,0.3133,-0.1385,0.0016,698
FriJun172022,SPY220617C00280000,112.48,0,109.67,112.86,0,0.3068,0.8389,0.0017,19,280.00,SPY220617P00280000,12.5,0,11.92,13.25,0,0.309,-0.1478,0.0017,337
FriJun172022,SPY220617C00285000,0,0,105.45,108.64,0,0.3021,0.8294,0.0018,53,285.00,SPY220617P00285000,13.55,0,12.74,13.32,0,0.3046,-0.1575,0.0018,252
FriJun172022,SPY220617C00290000,102.5,5.09,101.27,104.46,2,0.2976,0.8193,0.0019,19,290.00,SPY220617P00290000,15.35,0,12.81,14.94,0,0.3003,-0.1677,0.0019,3136
FriJun172022,SPY220617C00295000,96.83,3.525,97.15,100.33,1,0.2931,0.8086,0.002,10,295.00,SPY220617P00295000,16.7,-0.095,14.51,15.84,10,0.296,-0.1784,0.002,396
FriJun172022,SPY220617C00300000,89.56,0,93.06,96.24,0,0.2887,0.7975,0.0021,1462,300.00,SPY220617P00300000,16.35,-1.49,14.68,16.8,12,0.2919,-0.1897,0.0021,1261
FriJun172022,SPY220617C00305000,73.5,0,89.03,92.21,0,0.2846,0.7856,0.0022,22,305.00,SPY220617P00305000,16.27,-2.675,15.69,17.81,5,0.2875,-0.2013,0.0022,818
FriJun172022,SPY220617C00310000,84.33,2.83,85.04,88.24,1,0.2804,0.7733,0.0024,77,310.00,SPY220617P00310000,20.56,0.47,16.74,18.86,3,0.2833,-0.2136,0.0023,7967
FriJun172022,SPY220617C00315000,88.65,0,81.1,84.3,0,0.276,0.7606,0.0025,38,315.00,SPY220617P00315000,18.56,-2.735,18.61,19.96,3,0.279,-0.2264,0.0025,83
FriJun172022,SPY220617C00320000,88.63,0,77.22,80.42,0,0.2721,0.747,0.0026,263,320.00,SPY220617P00320000,19.83,-2.72,19.75,21.1,750,0.2747,-0.2397,0.0026,1769
FriJun172022,SPY220617C00325000,71.27,0,73.94,76.1,0,0.2692,0.7324,0.0027,923,325.00,SPY220617P00325000,24.54,0.68,20.95,22.3,2,0.2704,-0.2536,0.0027,748
FriJun172022,SPY220617C00330000,66.35,-0.4,70.18,72.34,1,0.265,0.7178,0.0028,357,330.00,SPY220617P00330000,21.77,0,22.2,23.56,0,0.266,-0.2681,0.0028,415
FriJun172022,SPY220617C00335000,72.17,0,66.45,68.61,0,0.2606,0.7026,0.003,406,335.00,SPY220617P00335000,24,-2.655,23.5,24.86,1,0.2616,-0.2832,0.003,307
FriJun172022,SPY220617C00340000,63.5,0,62.79,64.96,0,0.256,0.687,0.0031,157,340.00,SPY220617P00340000,28.15,0,24.13,26.23,0,0.2572,-0.2989,0.0031,450
FriJun172022,SPY220617C00345000,60.63,0,59.26,61.37,0,0.2516,0.6706,0.0032,744,345.00,SPY220617P00345000,29.4,-0.375,26.27,27.65,1,0.2527,-0.3153,0.0032,692
FriJun172022,SPY220617C00350000,51.7,-1.035,55.72,57.83,6,0.2472,0.6535,0.0033,575,350.00,SPY220617P00350000,29.37,0,27.75,29.14,0,0.2482,-0.3323,0.0033,1220
FriJun172022,SPY220617C00355000,57.5,0,52.26,54.38,0,0.2428,0.6357,0.0035,185,355.00,SPY220617P00355000,33.05,0,28.6,30.69,0,0.2437,-0.3501,0.0035,485
FriJun172022,SPY220617C00360000,49.18,3.025,48.81,51,62,0.2387,0.6172,0.0036,558,360.00,SPY220617P00360000,30.91,-3.92,30.91,32.36,5,0.2392,-0.3685,0.0036,592
FriJun172022,SPY220617C00365000,45.41,2.435,45.49,47.67,55,0.2342,0.598,0.0037,362,365.00,SPY220617P00365000,36.24,0,32.6,34.11,0,0.2345,-0.3876,0.0037,1715
FriJun172022,SPY220617C00370000,42.87,2.995,42.27,44.45,57,0.2298,0.5781,0.0038,1084,370.00,SPY220617P00370000,38.4,0,34.37,35.89,0,0.2301,-0.4074,0.0038,630
FriJun172022,SPY220617C00375000,38.37,1.49,39.57,41.31,254,0.2253,0.5575,0.004,1132,375.00,SPY220617P00375000,36.5,-4.09,36.22,37.76,613,0.2253,-0.428,0.004,4162
FriJun172022,SPY220617C00380000,38.08,4.1,36.12,38.24,759,0.2208,0.5362,0.0041,643,380.00,SPY220617P00380000,38.54,-4.15,37.53,39.71,57,0.2208,-0.4494,0.0041,9326
FriJun172022,SPY220617C00385000,33.88,2.715,33.16,35.29,3,0.2163,0.5142,0.0042,1362,385.00,SPY220617P00385000,45.31,0,39.58,41.77,0,0.2162,-0.4714,0.0042,14455
FriJun172022,SPY220617C00390000,31.63,3.145,30.3,32.43,2,0.2118,0.4915,0.0043,610,390.00,SPY220617P00390000,45.34,-1.865,42.31,43.92,1,0.2117,-0.4941,0.0043,565
FriJun172022,SPY220617C00395000,25.6,-0.29,27.52,29.71,1,0.2075,0.4683,0.0043,555,395.00,SPY220617P00395000,45,0,44.02,46.2,0,0.2072,-0.5174,0.0044,223
FriJun172022,SPY220617C00400000,24.98,1.52,24.93,27.12,4,0.2032,0.4445,0.0044,2323,400.00,SPY220617P00400000,48.21,0,46.43,48.55,0,0.2029,-0.5413,0.0044,79
FriJun172022,SPY220617C00405000,21.31,0.13,22.46,24.65,4,0.1991,0.4203,0.0045,515,405.00,SPY220617P00405000,0,0,48.98,51.15,0,0.1989,-0.5654,0.0045,0
FriJun172022,SPY220617C00410000,18.57,0,20.25,22.36,0,0.1953,0.396,0.0045,2612,410.00,SPY220617P00410000,50,0,51.69,53.85,0,0.1949,-0.59,0.0045,3
FriJun172022,SPY220617C00415000,19.33,2.27,18.69,20.21,3,0.1917,0.3715,0.0045,291,415.00,SPY220617P00415000,54.75,0,54.56,56.72,0,0.1914,-0.6143,0.0045,4
FriJun172022,SPY220617C00420000,16.91,1.68,16.75,18.24,750,0.1884,0.3473,0.0045,888,420.00,SPY220617P00420000,60.84,0,57.58,59.72,0,0.188,-0.6387,0.0045,22
FriJun172022,SPY220617C00425000,13.47,0,14.28,16.41,0,0.1853,0.3234,0.0044,157,425.00,SPY220617P00425000,64.46,0,60.77,62.91,0,0.1849,-0.6626,0.0044,15
FriJun172022,SPY220617C00430000,13.27,1.285,12.64,14.77,1,0.1826,0.3003,0.0043,168,430.00,SPY220617P00430000,68.77,0,64.12,66.24,0,0.182,-0.6861,0.0044,9
FriJun172022,SPY220617C00435000,12.89,0,11.13,13.27,0,0.1802,0.2778,0.0042,666,435.00,SPY220617P00435000,0,0,67.64,69.77,0,0.1796,-0.7088,0.0043,0
FriJun172022,SPY220617C00440000,10.97,1.535,9.81,11.96,6,0.1782,0.2566,0.0041,1784,440.00,SPY220617P00440000,70.44,0,70.81,73.99,0,0.1776,-0.7299,0.0041,11
FriJun172022,SPY220617C00445000,9.28,0,8.64,10.77,0,0.1763,0.2358,0.004,4539,445.00,SPY220617P00445000,72.44,0,74.64,77.8,0,0.1754,-0.7511,0.004,2
FriJun172022,SPY220617C00450000,7.55,0.285,7.57,9.73,15,0.1748,0.2167,0.0038,1037,450.00,SPY220617P00450000,79.87,0,78.58,81.75,0,0.1738,-0.7705,0.0038,1
FriJun172022,SPY220617C00455000,7.02,0,6.65,8.81,0,0.1736,0.1989,0.0037,729,455.00,SPY220617P00455000,87.07,0,82.64,85.79,0,0.173,-0.7877,0.0037,3
FriJun172022,SPY220617C00460000,6.22,0.295,5.82,7.98,1,0.1727,0.1823,0.0035,190,460.00,SPY220617P00460000,0,0,86.82,89.97,0,0.1714,-0.8056,0.0035,1
FriJun172022,SPY220617C00465000,5.52,0,5.09,7.25,0,0.1726,0.168,0.0033,134,465.00,SPY220617P00465000,0,0,91.07,94.16,0,0.1713,-0.8198,0.0033,0
